count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
66;543;1357743877097;825;1;53;26;11;11;11;11;11;11;11;11;11;11
67;543;1357742984831;825;1;2;1;9;1;1;1;1;1;1;1;1;1
68;543;1357743008550;825;1;3;1;6;1;1;1;1;1;1;1;1;1
69;543;1357743892784;825;0;3;1;0;0;0;0;0;0;0;0;0;0
70;543;1357743055300;825;1;3;1;1;1;1;1;1;1;1;1;1;1
71;543;1357742807222;825;2;3;1;6;1;1;1;1;1;1;1;1;1
72;543;1357742027784;825;2;53;26;8;8;8;8;8;8;8;8;8;8
73;543;1357742586393;825;1;38;19;0;0;0;0;0;0;0;0;0;0
74;543;1357742322034;825;0;5;2;6;3;6;3;3;3;3;3;4;3
75;543;1357742275909;825;0;1;0;1;0;0;0;0;0;0;0;0;0
76;543;1357742694222;825;2;1;0;3;0;0;0;0;0;0;0;0;0
77;543;1357743938222;825;1;1;0;1;0;0;0;0;0;0;0;0;0
78;543;1357742096284;825;0;1;0;1;0;0;0;0;0;0;0;0;0
79;543;1357741975581;825;2;1;0;8;0;0;0;0;0;0;0;0;0
80;543;1357742203987;825;3;5;2;9;3;3;3;3;3;3;3;3;3
81;543;1357742376972;825;0;8;4;1;1;1;1;1;1;1;1;1;1
82;543;1357742598018;825;1;8;4;1;1;1;1;1;1;1;1;1;1
83;543;1357743999628;825;6;0;-1;9;9;1;1;1;1;1;1;1;1
84;543;1357743200159;825;0;1;0;1;0;0;0;0;0;0;0;0;0
85;543;1357744061768;825;1;5;2;4;2;3;2;2;2;2;2;3;2
86;543;1357743433550;825;0;7;3;5;5;5;5;5;5;5;5;5;5
87;543;1357742810768;825;0;53;26;3;3;3;3;3;3;3;3;3;3
88;543;1357742124706;825;2;50;25;5;3;2;1;1;1;1;1;2;1
89;543;1357743731659;825;1;1;0;8;0;1;0;0;0;0;0;0;0
90;543;1357742760206;825;0;32;16;0;0;0;0;0;0;0;0;0;0
91;543;1357743711706;825;0;1;0;1;0;0;0;0;0;0;0;0;0
92;543;1357742992753;825;1;2;1;6;0;2;0;0;0;0;0;2;0
93;543;1357743818909;825;0;1;0;1;0;0;0;0;0;0;0;0;0
94;543;1357742153675;825;1;8;4;2;0;0;0;0;0;0;0;0;0
95;543;1357743905815;825;2;52;26;44;43;44;43;44;43;44;43;44;43
96;543;1357742108472;825;1;3;1;1;0;0;0;0;0;0;0;0;0
97;543;1357743441050;825;1;53;26;8;8;8;8;8;8;8;8;8;8
98;543;1357742460284;825;1;4;2;2;0;0;0;0;0;0;0;0;0
99;543;1357741927378;825;2;50;25;2;0;0;0;0;0;0;0;0;0
